timestamp,period_label,hour_of_day,day_of_week,is_weekend,is_public_holiday,is_daytime,is_nighttime,hours_until_night_tariff,tariff_version,base_tariff_rm_per_kwh,discount_rate,effective_tariff_rm_per_kwh,outdoor_temp_c,outdoor_humidity_percent,real_time_workload_count,batch_workload_count,background_workload_count,real_time_cpu_demand_units,batch_cpu_demand_units,background_cpu_demand_units,real_time_ram_demand_units,batch_ram_demand_units,background_ram_demand_units,real_time_network_demand_units,batch_storage_io_demand_units,avg_real_time_latency_requirement_ms,avg_batch_deadline_hours,batch_delayable_percent,required_background_reserve_percent,forecast_real_time_cpu_next_3h,forecast_batch_cpu_next_6h,forecast_effective_tariff_next_6h_avg,building_avg_rack_utilization_percent,building_avg_available_capacity_percent,building_avg_temp_c,total_it_power_kw,total_cooling_power_kw,total_facility_power_kw,pue_estimate,total_water_lph,wue_l_per_kwh,estimated_hourly_energy_cost_rm,estimated_water_liters,target_acb_floor,target_real_time_floor_count,target_batch_floor_count,target_background_reserve_met,floor_1_avg_rack_utilization_percent,floor_1_available_capacity_percent,floor_1_avg_power_kw,floor_1_avg_temp_c,floor_1_water_lph,floor_1_efficiency_score,floor_1_maintenance_rack_percent,floor_2_avg_rack_utilization_percent,floor_2_available_capacity_percent,floor_2_avg_power_kw,floor_2_avg_temp_c,floor_2_water_lph,floor_2_efficiency_score,floor_2_maintenance_rack_percent,floor_3_avg_rack_utilization_percent,floor_3_available_capacity_percent,floor_3_avg_power_kw,floor_3_avg_temp_c,floor_3_water_lph,floor_3_efficiency_score,floor_3_maintenance_rack_percent,floor_4_avg_rack_utilization_percent,floor_4_available_capacity_percent,floor_4_avg_power_kw,floor_4_avg_temp_c,floor_4_water_lph,floor_4_efficiency_score,floor_4_maintenance_rack_percent,floor_5_avg_rack_utilization_percent,floor_5_available_capacity_percent,floor_5_avg_power_kw,floor_5_avg_temp_c,floor_5_water_lph,floor_5_efficiency_score,floor_5_maintenance_rack_percent,floor_6_avg_rack_utilization_percent,floor_6_available_capacity_percent,floor_6_avg_power_kw,floor_6_avg_temp_c,floor_6_water_lph,floor_6_efficiency_score,floor_6_maintenance_rack_percent,floor_7_avg_rack_utilization_percent,floor_7_available_capacity_percent,floor_7_avg_power_kw,floor_7_avg_temp_c,floor_7_water_lph,floor_7_efficiency_score,floor_7_maintenance_rack_percent,floor_8_avg_rack_utilization_percent,floor_8_available_capacity_percent,floor_8_avg_power_kw,floor_8_avg_temp_c,floor_8_water_lph,floor_8_efficiency_score,floor_8_maintenance_rack_percent,floor_9_avg_rack_utilization_percent,floor_9_available_capacity_percent,floor_9_avg_power_kw,floor_9_avg_temp_c,floor_9_water_lph,floor_9_efficiency_score,floor_9_maintenance_rack_percent,floor_10_avg_rack_utilization_percent,floor_10_available_capacity_percent,floor_10_avg_power_kw,floor_10_avg_temp_c,floor_10_water_lph,floor_10_efficiency_score,floor_10_maintenance_rack_percent
2026-05-07 09:00:00,past,9,3,0,0,1,0,13,T2026_Q2,0.5,0.0,0.5,33.63,70.58,404,272,76,170.95,81.52,19.09,153.06,79.43,10.96,114.98,100.73,58.78,8.59,80.84,16,212.52,88.11,0.5,50.57,46.3,26.4,2166.64,1022.97,3189.6,1.472,7158.45,3.304,1594.8,7158.45,6,6,4,1,62.01,37.99,235.73,26.99,685.35,0.825,0.0,57.18,37.56,234.35,27.32,770.66,0.824,5.26,48.72,46.65,201.24,25.69,646.94,0.715,4.62,46.97,49.96,205.89,26.88,786.26,0.808,3.07,49.78,47.2,212.58,27.56,736.37,0.809,3.02,58.62,38.84,239.75,27.06,779.61,0.794,2.54,51.94,46.4,228.98,26.98,665.47,0.774,1.66,41.02,54.59,203.45,25.44,702.14,0.803,4.39,49.39,45.22,223.19,24.21,663.5,0.799,5.4,40.07,58.55,181.5,25.92,722.15,0.775,1.38
2026-05-07 10:00:00,past,10,3,0,0,1,0,12,T2026_Q2,0.5,0.0,0.5,30.12,75.95,377,246,78,169.58,116.96,21.47,127.03,65.59,14.61,123.27,84.55,36.68,7.27,90.65,19,174.13,141.96,0.5,54.27,42.49,26.43,2234.58,1040.8,3275.38,1.466,6936.91,3.104,1637.69,6936.91,6,6,4,1,65.05,32.61,268.22,27.96,749.73,0.84,2.34,60.9,37.96,227.94,26.08,761.46,0.884,1.13,55.43,40.6,217.77,25.9,663.55,0.729,3.98,56.56,38.38,225.5,25.37,661.63,0.866,5.06,51.99,47.55,203.91,26.97,680.55,0.808,0.46,57.03,38.21,228.35,27.17,681.35,0.805,4.76,48.2,51.8,207.84,26.67,725.96,0.825,0.0,52.86,42.79,226.48,26.18,672.28,0.775,4.35,50.41,44.72,220.13,25.49,640.24,0.751,4.87,44.31,50.28,208.44,26.53,700.16,0.748,5.41
2026-05-07 11:00:00,past,11,3,0,0,1,0,11,T2026_Q2,0.5,0.0,0.5,35.08,68.51,392,258,52,187.57,88.26,14.0,145.26,71.71,14.06,128.02,76.62,53.62,12.22,84.31,18,189.7,107.71,0.5,51.73,46.07,26.57,2154.36,888.07,3042.43,1.412,7261.05,3.37,1521.21,7261.05,6,6,4,1,60.53,39.2,231.61,26.69,667.3,0.827,0.27,56.86,43.14,217.32,26.26,623.01,0.742,0.0,58.95,37.89,236.32,27.47,806.54,0.798,3.17,42.97,57.0,183.77,25.72,700.34,0.697,0.03,55.48,38.44,237.26,27.49,806.69,0.746,6.08,58.39,35.28,241.53,26.65,728.29,0.794,6.33,48.04,51.96,211.24,26.78,760.85,0.736,0.0,49.62,47.36,215.79,25.73,755.33,0.74,3.02,39.55,59.04,173.54,25.67,696.3,0.82,1.4,46.94,51.38,205.99,27.19,716.39,0.753,1.68
2026-05-07 12:00:00,past,12,3,0,0,1,0,10,T2026_Q2,0.5,0.0,0.5,34.07,68.15,385,268,82,155.77,110.42,13.87,153.39,85.54,21.21,99.59,113.79,57.91,8.07,85.42,14,151.2,127.36,0.5,53.47,43.28,26.85,2252.71,1011.22,3263.93,1.449,6933.35,3.078,1631.96,6933.35,5,5,5,1,63.99,35.01,252.95,28.8,764.18,0.812,1.0,54.36,37.55,230.85,27.19,710.7,0.812,8.09,52.24,43.31,208.78,25.97,674.71,0.818,4.45,58.75,36.15,270.8,27.16,676.43,0.698,5.1,44.63,54.46,204.72,25.54,705.44,0.685,0.91,51.4,48.6,198.98,26.99,660.04,0.807,0.0,54.44,43.84,220.77,26.7,669.22,0.771,1.72,52.03,45.72,227.18,27.61,714.83,0.749,2.25,48.44,46.38,203.85,26.58,749.96,0.76,5.17,54.43,41.74,233.81,25.95,607.84,0.697,3.83
2026-05-07 13:00:00,past,13,3,0,0,1,0,9,T2026_Q2,0.5,0.0,0.5,32.66,76.39,387,179,71,123.84,78.44,16.86,133.0,42.26,17.29,122.63,59.12,46.46,7.33,75.67,19,121.51,84.43,0.5,49.46,47.18,26.78,2179.71,1043.51,3223.22,1.479,7430.35,3.409,1611.61,7430.35,6,6,4,1,64.92,32.46,266.36,27.77,804.81,0.777,2.62,46.85,50.3,222.39,26.86,764.21,0.71,2.85,58.0,37.78,217.67,26.7,695.75,0.778,4.22,41.32,54.85,199.73,25.5,677.84,0.73,3.83,57.79,36.82,231.51,28.18,900.0,0.716,5.38,53.77,42.84,217.99,27.68,727.49,0.864,3.38,44.43,53.31,206.0,26.61,741.27,0.759,2.26,42.76,55.54,201.58,26.99,716.66,0.751,1.7,42.98,51.86,216.05,26.64,717.12,0.819,5.15,41.73,56.03,200.44,24.88,685.2,0.753,2.24
2026-05-07 14:00:00,past,14,3,0,0,1,0,8,T2026_Q2,0.5,0.0,0.5,37.0,85.86,387,273,74,154.89,77.85,16.05,141.02,80.41,12.57,141.86,99.6,45.24,10.28,79.91,21,146.66,85.32,0.5,46.26,50.52,26.01,2056.68,855.52,2912.19,1.416,7576.42,3.684,1456.1,7576.42,6,6,4,1,44.96,52.8,218.33,25.87,759.89,0.847,2.24,50.46,45.84,213.58,26.32,788.22,0.828,3.71,51.92,44.9,221.83,25.8,686.72,0.769,3.19,53.85,44.93,237.11,25.57,652.33,0.781,1.23,51.97,48.03,215.57,26.81,788.09,0.691,0.0,45.43,49.3,181.48,25.33,779.57,0.813,5.27,37.52,59.45,192.18,25.36,749.91,0.844,3.04,37.95,55.68,193.13,25.6,778.61,0.885,6.37,48.72,47.13,196.39,27.23,858.62,0.798,4.15,39.84,57.1,187.08,26.23,734.46,0.722,3.06
2026-05-07 15:00:00,past,15,3,0,0,1,0,7,T2026_Q2,0.5,0.0,0.5,29.51,62.48,423,287,92,168.66,98.36,26.68,160.22,81.33,15.86,111.26,115.91,48.69,9.63,82.39,15,193.9,113.58,0.5,53.71,42.78,26.49,2264.98,1009.13,3274.1,1.446,6431.29,2.839,1637.05,6431.29,6,6,4,1,68.2,27.28,255.97,27.85,627.69,0.859,4.52,57.14,39.28,222.85,28.12,760.1,0.852,3.58,59.44,40.56,236.79,26.46,564.93,0.784,0.0,65.42,31.39,279.34,26.91,746.25,0.775,3.2,50.61,45.9,203.51,27.21,652.64,0.766,3.5,49.64,50.12,230.81,25.13,534.74,0.827,0.24,57.25,35.88,234.03,26.53,699.17,0.842,6.88,39.21,59.99,198.64,25.47,665.76,0.737,0.79,54.89,40.28,208.14,26.6,648.21,0.805,4.83,35.3,57.1,194.89,24.67,531.8,0.743,7.61
2026-05-07 16:00:00,past,16,3,0,0,1,0,6,T2026_Q2,0.5,0.0,0.5,33.07,81.28,423,275,59,189.84,111.31,12.63,154.63,68.67,15.17,110.5,102.17,53.61,10.25,82.87,18,191.56,129.58,0.5,55.69,40.69,26.43,2358.38,998.21,3356.59,1.423,7357.42,3.12,1678.3,7357.42,6,6,4,1,62.95,31.56,245.55,27.14,785.81,0.775,5.48,57.09,41.88,237.33,26.3,802.28,0.812,1.02,63.71,34.39,252.4,25.99,688.35,0.754,1.9,71.9,23.16,261.06,25.72,731.98,0.863,4.94,63.63,31.6,267.1,27.51,743.07,0.69,4.76,53.43,42.64,233.58,27.38,783.63,0.843,3.93,51.71,44.76,217.03,25.92,738.55,0.789,3.53,49.7,49.5,213.9,27.19,754.35,0.771,0.81,46.56,47.79,226.49,25.02,639.5,0.778,5.64,36.21,59.61,203.94,26.12,689.91,0.732,4.19
2026-05-07 17:00:00,past,17,3,0,0,1,0,5,T2026_Q2,0.5,0.0,0.5,32.6,70.23,395,234,70,154.54,89.77,17.18,148.88,65.78,17.31,125.53,93.25,49.74,8.84,86.94,15,146.59,98.58,0.425,50.66,46.05,26.38,2222.69,817.1,3039.79,1.368,7127.86,3.207,1519.89,7127.86,6,6,4,1,57.29,39.9,221.27,27.02,770.35,0.859,2.81,49.49,46.18,216.3,26.65,687.95,0.793,4.33,55.08,44.92,243.15,24.98,683.66,0.728,0.0,45.18,52.05,236.68,26.19,669.21,0.664,2.77,44.94,52.02,217.05,26.53,704.27,0.741,3.05,56.19,39.12,211.48,27.01,729.9,0.729,4.7,58.96,41.04,262.6,27.09,714.13,0.825,0.0,46.11,50.95,203.03,25.44,739.46,0.837,2.95,50.95,43.2,208.38,26.01,699.42,0.748,5.86,42.47,51.13,202.73,26.9,729.51,0.815,6.4
2026-05-07 18:00:00,past,18,3,0,0,1,0,4,T2026_Q2,0.5,0.0,0.5,33.38,75.97,405,267,79,180.68,88.08,18.43,162.84,89.78,13.23,133.93,92.42,38.67,8.57,80.2,15,215.98,96.02,0.425,51.39,45.44,26.69,2206.77,1026.34,3233.11,1.465,7283.78,3.301,1616.55,7283.78,6,6,4,1,60.84,39.16,231.05,26.74,826.13,0.859,0.0,59.15,37.3,219.23,28.29,797.56,0.856,3.54,48.15,49.54,217.36,24.85,548.61,0.763,2.31,43.23,56.09,223.82,27.68,784.33,0.787,0.68,56.74,38.96,240.49,27.25,749.64,0.787,4.3,57.07,39.09,220.47,27.05,727.51,0.813,3.84,55.56,42.03,237.27,25.93,707.41,0.759,2.41,44.44,50.86,196.68,26.39,730.82,0.893,4.69,48.21,47.68,210.15,27.11,745.08,0.744,4.12,40.53,53.72,210.25,25.65,666.66,0.874,5.75
2026-05-07 19:00:00,past,19,3,0,0,1,0,3,T2026_Q2,0.5,0.0,0.5,33.52,89.35,323,253,78,142.87,95.11,16.58,123.67,69.55,12.21,96.61,91.76,55.23,8.39,84.48,18,167.09,115.22,0.425,50.6,45.89,26.57,2109.27,910.16,3019.43,1.432,7640.03,3.622,1509.72,7640.03,6,6,4,1,56.58,40.64,202.0,26.9,776.19,0.788,2.77,54.81,43.48,220.1,26.1,786.5,0.769,1.71,60.09,32.47,235.49,27.27,807.4,0.773,7.44,59.32,39.66,238.46,27.72,878.12,0.78,1.02,38.17,60.41,194.73,26.38,780.99,0.749,1.41,47.99,45.78,191.79,26.19,596.23,0.723,6.23,44.73,54.47,204.69,25.15,668.06,0.769,0.81,57.12,39.16,226.37,26.37,774.55,0.774,3.71,42.09,52.39,201.37,27.68,891.24,0.789,5.52,45.07,50.44,194.27,25.91,680.75,0.693,4.49
2026-05-07 20:00:00,past,20,3,0,0,1,0,2,T2026_Q2,0.5,0.0,0.5,35.97,65.11,320,238,72,134.72,82.8,17.16,128.47,85.37,19.8,95.04,96.93,54.11,9.25,85.28,16,145.76,98.72,0.425,52.22,44.66,26.37,2174.69,959.35,3134.04,1.441,6977.13,3.208,1567.02,6977.13,5,5,5,1,47.25,48.66,192.5,26.21,688.75,0.784,4.09,61.59,34.37,266.96,27.4,777.71,0.764,4.04,54.83,41.64,214.1,25.81,681.54,0.796,3.54,57.15,39.89,251.93,27.06,756.82,0.794,2.96,53.12,46.87,216.91,27.19,751.63,0.827,0.01,55.71,44.29,208.08,25.99,713.09,0.757,0.0,54.46,41.63,233.1,25.45,641.93,0.843,3.91,50.97,47.27,195.64,26.44,653.16,0.889,1.75,51.13,42.92,230.8,26.68,688.84,0.772,5.95,35.94,59.07,164.65,25.5,623.67,0.684,4.99
2026-05-07 21:00:00,past,21,3,0,0,1,0,1,T2026_Q2,0.5,0.0,0.5,32.22,74.69,292,227,73,131.15,80.08,18.57,113.69,71.43,14.07,87.31,80.24,59.42,13.25,82.85,15,118.59,85.52,0.425,43.21,54.12,25.39,2028.29,807.93,2836.22,1.398,6774.74,3.34,1418.11,6774.74,5,5,5,1,46.97,52.82,212.44,24.85,635.45,0.746,0.21,50.33,47.34,229.46,25.75,696.02,0.733,2.33,31.77,68.23,172.58,24.04,543.86,0.765,0.0,48.2,49.33,203.9,26.48,791.54,0.821,2.47,44.19,52.3,219.26,25.97,726.05,0.701,3.51,35.5,62.84,159.8,25.26,654.35,0.874,1.66,48.02,51.56,215.51,24.68,701.53,0.792,0.41,42.79,49.87,202.91,24.77,693.76,0.812,7.34,50.55,45.7,238.39,25.96,670.87,0.753,3.75,33.73,61.19,174.04,26.15,661.31,0.799,5.07
2026-05-07 22:00:00,past,22,3,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,30.38,83.81,273,154,86,102.48,55.47,27.77,90.48,49.37,8.74,87.85,48.82,64.39,11.6,76.2,18,96.93,52.16,0.35,46.62,50.05,26.03,2117.97,798.49,2916.46,1.377,6909.8,3.262,1020.76,6909.8,4,4,6,1,44.98,51.26,171.33,25.54,673.42,0.857,3.75,45.56,51.89,214.79,26.52,741.48,0.789,2.55,46.08,50.65,203.17,25.72,692.83,0.785,3.27,54.32,42.59,241.92,25.73,771.54,0.739,3.09,52.11,47.89,229.17,25.69,631.29,0.736,0.0,44.86,52.73,227.77,26.03,655.93,0.706,2.41,46.2,53.8,228.02,26.91,777.7,0.807,0.0,52.19,45.14,218.39,27.29,726.5,0.823,2.67,38.26,54.3,186.04,25.51,602.23,0.773,7.44,41.62,50.26,197.37,25.4,636.88,0.773,8.12
2026-05-07 23:00:00,past,23,3,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,29.41,76.08,250,198,76,117.04,71.29,17.29,97.63,71.97,14.98,78.69,72.8,56.36,11.99,86.53,14,88.96,59.42,0.35,47.78,49.26,26.1,2128.93,800.17,2929.1,1.376,6651.97,3.125,1025.18,6651.97,4,4,6,1,58.2,41.8,217.36,27.07,759.38,0.816,0.0,49.66,50.34,219.77,26.02,545.93,0.813,0.0,44.12,47.56,201.67,25.58,663.02,0.88,8.32,45.16,54.5,218.67,26.49,734.49,0.75,0.35,48.05,51.24,229.25,27.48,649.22,0.698,0.71,35.32,64.38,178.18,26.41,735.15,0.838,0.3,56.44,38.13,206.95,26.2,635.57,0.877,5.43,45.71,49.63,218.78,24.98,706.08,0.849,4.66,41.66,54.16,211.54,25.94,650.94,0.867,4.18,53.48,40.89,226.76,24.8,572.18,0.753,5.62
2026-05-08 00:00:00,past,0,4,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,31.95,77.51,218,213,100,86.77,58.06,33.56,77.55,65.97,22.13,53.46,74.99,51.09,12.47,76.44,17,88.27,55.74,0.35,47.44,48.38,26.39,2141.18,802.34,2943.52,1.375,7004.24,3.271,1030.23,7004.24,4,4,6,1,50.79,48.67,219.58,26.28,644.02,0.769,0.55,48.48,46.67,212.01,27.31,808.63,0.829,4.85,55.9,36.68,237.19,26.17,686.68,0.744,7.42,39.87,57.6,199.22,25.68,630.78,0.778,2.53,43.81,52.48,222.45,25.45,653.6,0.808,3.71,52.98,44.87,227.5,26.73,709.37,0.778,2.15,46.43,49.11,215.32,27.28,704.84,0.829,4.46,50.34,42.66,216.16,26.98,749.24,0.811,7.0,34.47,57.55,166.66,25.2,703.89,0.826,7.98,51.3,47.54,225.09,26.79,713.2,0.774,1.16
2026-05-08 01:00:00,past,1,4,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,31.44,78.36,245,253,64,112.56,74.54,13.77,81.96,104.04,14.59,54.39,76.96,49.44,12.21,66.09,12,98.4,63.84,0.35,44.8,52.05,25.81,2065.0,942.17,3007.17,1.456,6815.16,3.3,1052.51,6815.16,4,4,6,1,62.52,31.22,243.32,26.15,775.71,0.788,6.26,51.97,47.06,221.83,26.69,723.57,0.755,0.98,43.48,54.28,201.24,25.89,687.9,0.757,2.24,49.31,47.37,218.05,25.47,671.74,0.754,3.33,38.17,60.9,201.92,26.23,688.79,0.778,0.93,48.37,50.43,212.14,25.5,677.94,0.784,1.2,44.36,50.91,198.86,26.63,710.19,0.739,4.74,44.86,51.29,210.47,24.55,626.51,0.822,3.86,30.65,66.49,187.68,24.73,591.81,0.764,2.87,34.3,60.54,169.49,26.28,661.01,0.849,5.15
2026-05-08 02:00:00,past,2,4,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,29.62,75.37,255,206,62,88.14,68.09,16.01,91.63,70.91,17.21,63.72,72.14,50.98,10.46,67.69,16,86.03,70.45,0.35,49.34,46.99,25.93,2124.64,753.62,2878.26,1.355,6762.65,3.183,1007.39,6762.65,4,4,6,1,49.82,47.89,209.4,25.05,589.27,0.892,2.28,43.71,49.28,204.52,26.6,638.36,0.776,7.01,50.16,46.78,196.69,27.6,782.47,0.797,3.06,41.58,55.7,188.24,25.68,699.34,0.886,2.72,53.53,40.92,227.69,25.23,676.78,0.761,5.55,45.82,53.25,214.76,25.09,695.16,0.763,0.93,55.59,42.82,220.18,25.77,615.35,0.736,1.59,54.68,40.99,233.83,26.92,761.22,0.774,4.33,46.35,47.77,193.39,25.46,577.66,0.853,5.88,52.13,44.48,235.93,25.9,727.02,0.713,3.39
2026-05-08 03:00:00,past,3,4,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,30.27,89.59,241,155,80,102.98,66.98,18.24,93.01,57.34,21.05,76.24,48.0,59.28,12.3,62.34,14,99.77,55.87,0.35,50.75,45.97,26.29,2127.01,827.38,2954.39,1.389,7186.31,3.379,1034.04,7186.31,5,5,5,1,46.16,49.12,209.14,25.78,776.94,0.759,4.72,52.39,46.01,204.83,24.41,656.55,0.838,1.59,64.45,31.22,248.82,28.52,758.44,0.762,4.33,51.51,45.75,208.06,28.04,887.31,0.79,2.73,54.0,42.97,222.76,27.75,808.4,0.711,3.04,45.3,53.31,197.79,24.76,547.18,0.823,1.39,44.42,51.26,213.76,24.7,597.14,0.757,4.32,44.08,51.0,191.61,26.98,838.3,0.775,4.92,54.63,43.94,214.71,26.56,710.78,0.726,1.43,50.6,45.12,215.53,25.36,605.27,0.708,4.27
2026-05-08 04:00:00,past,4,4,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,28.73,76.17,228,205,72,104.46,68.91,17.25,92.78,58.68,13.65,68.52,53.26,57.99,11.93,58.65,10,115.26,63.44,0.35,49.83,46.55,26.65,2140.35,844.13,2984.48,1.394,6874.12,3.212,1044.57,6874.12,4,4,6,1,44.87,47.92,191.21,27.12,851.46,0.859,7.21,63.58,31.45,231.81,26.23,682.68,0.787,4.97,48.73,49.8,209.33,26.62,665.55,0.791,1.47,54.1,42.85,221.36,27.35,767.53,0.828,3.06,59.48,36.49,252.15,27.3,688.68,0.763,4.04,52.45,47.02,226.46,26.67,622.22,0.737,0.53,39.86,59.51,182.87,26.1,588.84,0.787,0.64,53.09,41.79,214.44,27.98,759.7,0.876,5.12,34.03,63.16,190.64,24.64,604.21,0.815,2.81,48.11,45.54,220.08,26.45,643.24,0.768,6.35
2026-05-08 05:00:00,past,5,4,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,27.39,74.16,252,191,101,104.98,66.54,19.44,91.05,60.49,29.2,71.57,64.22,60.57,10.34,68.16,17,96.04,59.86,0.35,50.12,46.9,26.43,2140.47,787.96,2928.43,1.368,6444.32,3.011,1024.95,6444.32,5,5,5,1,65.78,30.43,251.9,26.6,703.01,0.815,3.79,54.94,42.45,225.17,26.95,615.33,0.764,2.61,42.11,57.76,193.37,27.47,758.34,0.755,0.13,49.1,50.9,207.81,24.89,539.38,0.799,0.0,42.46,55.14,213.18,25.64,657.94,0.76,2.39,41.84,54.94,196.02,26.37,663.12,0.815,3.23,46.17,49.2,197.02,28.08,664.61,0.761,4.63,51.1,43.18,235.57,26.0,658.27,0.754,5.72,43.96,53.62,171.68,25.79,617.83,0.806,2.42,63.76,31.42,248.76,26.48,566.48,0.713,4.81
2026-05-08 06:00:00,past,6,4,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,29.55,74.0,249,174,62,114.58,57.31,16.22,109.58,57.6,9.8,77.95,57.02,43.78,13.93,74.77,18,102.1,55.03,0.35,50.2,46.32,26.28,2117.07,786.06,2903.12,1.371,6717.03,3.173,1016.09,6717.03,4,4,6,1,58.92,38.66,236.03,26.25,690.58,0.815,2.43,50.92,46.64,210.74,26.53,634.54,0.809,2.43,51.94,46.1,196.33,26.11,705.52,0.881,1.96,54.39,43.9,218.31,26.93,656.75,0.683,1.71,47.42,48.04,213.73,25.56,639.57,0.796,4.54,44.76,51.32,199.18,26.09,658.87,0.826,3.92,56.76,41.99,243.81,27.07,739.52,0.66,1.25,48.62,46.01,191.83,25.65,710.32,0.807,5.37,43.44,48.83,205.98,25.97,613.55,0.794,7.73,44.82,51.74,201.12,26.66,667.8,0.769,3.44
2026-05-08 07:00:00,past,7,4,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,28.27,75.89,192,203,108,83.37,87.87,31.63,62.16,64.82,19.97,49.64,51.85,47.56,12.96,77.14,15,73.61,57.76,0.35,49.7,46.3,26.18,2197.25,918.23,3115.48,1.418,6628.59,3.017,1090.42,6628.59,4,4,6,1,51.18,43.13,202.79,26.53,666.07,0.746,5.7,60.79,39.21,251.06,26.21,691.97,0.836,0.0,50.23,45.95,233.67,25.5,674.05,0.682,3.83,41.65,54.07,195.68,24.39,536.76,0.717,4.28,41.14,55.03,205.12,25.94,682.72,0.815,3.83,45.23,51.58,210.31,26.58,694.62,0.742,3.2,46.61,50.67,217.71,25.91,705.47,0.796,2.72,57.3,37.33,232.8,28.53,750.54,0.841,5.37,54.46,43.75,230.53,26.09,659.84,0.762,1.79,48.38,42.23,217.58,26.07,566.56,0.726,9.39
2026-05-08 08:00:00,past,8,4,0,0,1,0,14,T2026_Q2,0.5,0.0,0.5,30.41,62.05,268,294,69,124.67,85.26,21.67,84.02,100.4,15.86,89.24,74.04,52.81,11.1,73.29,17,129.72,102.04,0.5,49.35,47.15,26.62,2113.51,855.35,2968.86,1.405,6619.52,3.132,1484.43,6619.52,5,5,5,1,60.97,34.75,234.6,27.1,741.18,0.754,4.28,59.26,39.03,221.53,27.1,702.07,0.905,1.71,44.99,53.1,201.35,25.96,583.1,0.727,1.91,59.91,36.44,239.86,28.26,636.18,0.794,3.64,44.14,53.77,201.15,26.58,676.31,0.743,2.09,46.52,48.97,201.2,27.17,744.83,0.836,4.51,42.95,52.81,200.07,26.21,676.91,0.833,4.24,44.81,52.49,198.82,26.84,616.37,0.741,2.71,45.6,48.8,209.49,24.68,586.83,0.852,5.6,44.35,51.33,205.44,26.32,655.73,0.796,4.32
2026-05-08 09:00:00,past,9,4,0,0,1,0,13,T2026_Q2,0.5,0.0,0.5,32.82,72.67,342,286,78,146.96,94.82,20.99,146.22,101.14,13.62,89.46,107.89,42.17,6.52,77.33,15,160.84,116.94,0.5,53.09,44.39,26.54,2250.35,908.38,3158.74,1.404,6905.65,3.069,1579.37,6905.65,5,5,5,1,58.46,38.08,241.4,27.31,717.77,0.708,3.46,56.28,40.09,246.91,27.07,766.75,0.797,3.63,61.17,35.7,241.22,26.61,712.86,0.828,3.13,46.16,51.79,196.31,26.81,677.1,0.838,2.05,58.48,41.52,220.43,27.78,822.59,0.743,0.0,59.56,37.6,265.76,25.37,661.22,0.776,2.84,44.36,52.1,187.61,26.04,584.62,0.903,3.54,51.32,48.68,231.68,27.2,728.01,0.727,0.0,43.9,53.19,187.23,24.65,570.83,0.787,2.92,51.23,45.18,231.81,26.6,663.89,0.811,3.6
2026-05-08 10:00:00,past,10,4,0,0,1,0,12,T2026_Q2,0.5,0.0,0.5,31.43,68.37,382,217,68,166.28,71.02,13.66,131.38,56.81,12.09,126.88,89.18,60.53,8.59,81.01,18,167.95,83.75,0.5,46.85,50.11,25.69,2121.95,874.91,2996.86,1.412,6374.31,3.004,1498.43,6374.31,7,7,3,1,55.02,39.24,243.6,26.07,694.48,0.762,5.73,46.1,52.3,200.0,27.6,638.67,0.808,1.61,53.08,42.33,231.59,26.85,667.5,0.762,4.6,43.58,54.38,210.98,25.45,709.11,0.738,2.05,48.26,48.82,197.01,25.79,669.47,0.74,2.93,44.66,53.58,211.36,23.86,576.74,0.865,1.75,48.18,49.9,223.1,26.21,656.86,0.746,1.92,40.37,58.32,210.66,25.28,653.82,0.786,1.31,44.77,53.24,210.79,24.8,500.62,0.685,1.99,44.45,49.01,182.87,25.02,607.05,0.784,6.55
2026-05-08 11:00:00,past,11,4,0,0,1,0,11,T2026_Q2,0.5,0.0,0.5,32.95,66.17,413,257,72,171.54,85.12,21.66,177.49,84.47,20.19,114.73,93.93,57.0,10.21,95.0,18,176.93,108.45,0.5,52.31,43.58,25.99,2204.64,778.71,2983.34,1.353,6853.38,3.109,1491.67,6853.38,6,6,4,1,64.91,30.37,226.02,26.78,721.36,0.775,4.72,62.62,31.35,272.3,26.82,667.16,0.76,6.03,59.29,37.33,237.64,25.87,613.86,0.883,3.38,49.49,45.53,188.17,25.68,685.08,0.751,4.97,46.81,53.19,213.55,24.35,618.96,0.72,0.0,48.15,47.85,205.33,25.8,717.72,0.775,4.0,43.53,51.94,203.96,25.99,578.21,0.755,4.52,49.14,50.86,228.87,26.37,785.23,0.764,0.0,48.15,46.4,222.74,25.73,717.89,0.786,5.45,51.03,40.99,206.05,26.49,747.92,0.786,7.98
