timestamp,total_water_l,floor1_water_l,floor2_water_l,roomA_water_l,roomB_water_l,roomC_water_l,roomD_water_l
2026-04-19 11:00:00,221.49,94.87,86.65,30.36,26.56,29.46,19.06
2026-04-19 12:00:00,247.74,106.47,97.26,34.07,29.81,33.07,21.4
2026-04-19 13:00:00,259.87,112.19,102.48,35.9,31.41,34.84,22.55
2026-04-19 14:00:00,304.22,129.41,118.21,41.41,36.23,40.19,26.01
2026-04-19 15:00:00,296.27,126.85,115.87,40.59,35.52,39.39,25.49
2026-04-19 16:00:00,328.11,140.01,127.89,44.8,39.2,43.48,28.13
2026-04-19 17:00:00,304.41,129.18,117.99,41.34,36.17,40.12,25.96
2026-04-19 18:00:00,328.07,142.08,129.78,45.47,39.78,44.13,28.55
2026-04-19 19:00:00,251.43,103.06,93.69,32.98,28.86,31.85,20.61
2026-04-19 20:00:00,235.66,95.55,86.86,30.58,26.75,29.53,19.11
2026-04-19 21:00:00,222.6,92.61,84.19,29.64,25.93,28.62,18.52
2026-04-19 22:00:00,187.28,77.77,70.69,24.89,21.78,24.04,15.55
2026-04-19 23:00:00,146.9,59.26,53.59,18.96,16.59,18.22,11.79
2026-04-20 00:00:00,167.12,69.07,62.73,22.1,19.34,21.33,13.8
2026-04-20 01:00:00,153.22,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-20 02:00:00,156.37,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-20 03:00:00,154.72,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-20 04:00:00,154.75,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-20 05:00:00,153.72,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-20 06:00:00,199.11,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-20 07:00:00,200.09,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-20 08:00:00,263.04,120,110.4,38.4,33.6,37.54,24.29
2026-04-20 09:00:00,262.19,120,110.4,38.4,33.6,37.54,24.29
2026-04-20 10:00:00,272.22,125.03,115.02,40.01,35.01,39.11,25.31
2026-04-20 11:00:00,319.33,144.59,133.02,46.27,40.48,45.23,29.26
2026-04-20 12:00:00,316.34,143.25,131.79,45.84,40.11,44.81,28.99
2026-04-20 13:00:00,360.27,163.36,150.29,52.28,45.74,51.1,33.06
2026-04-20 14:00:00,392.96,179.15,164.82,57.33,50.16,56.04,36.26
2026-04-20 15:00:00,450.68,206.07,189.58,65.94,57.7,64.46,41.71
2026-04-20 16:00:00,473.74,212.27,195.29,67.93,59.44,66.4,42.96
2026-04-20 17:00:00,474.76,214.89,197.7,68.77,60.17,67.22,43.49
2026-04-20 18:00:00,443.24,201.28,185.18,64.41,56.36,62.96,40.74
2026-04-20 19:00:00,313.63,136.21,124.64,43.59,38.14,42.38,27.42
2026-04-20 20:00:00,318.96,138.92,127.12,44.45,38.9,43.22,27.97
2026-04-20 21:00:00,305.52,131.73,120.54,42.15,36.88,40.98,26.52
2026-04-20 22:00:00,282.59,122.64,112.22,39.24,34.34,38.15,24.69
2026-04-20 23:00:00,172.46,71.47,64.91,22.87,20.01,22.07,14.28
2026-04-21 00:00:00,161.59,67.41,61.23,21.57,18.87,20.82,13.47
2026-04-21 01:00:00,153.93,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-21 02:00:00,151.74,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-21 03:00:00,153.8,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-21 04:00:00,152.92,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-21 05:00:00,152.83,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-21 06:00:00,201.18,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-21 07:00:00,198.91,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-21 08:00:00,263.41,120,110.4,38.4,33.6,37.54,24.29
2026-04-21 09:00:00,263.3,120,110.4,38.4,33.6,37.54,24.29
2026-04-21 10:00:00,293.97,133.09,122.45,42.59,37.27,41.63,26.94
2026-04-21 11:00:00,329.65,149.71,137.73,47.91,41.92,46.83,30.3
2026-04-21 12:00:00,340.1,155.82,143.35,49.86,43.63,48.74,31.54
2026-04-21 13:00:00,370.16,168.42,154.95,53.89,47.16,52.68,34.09
2026-04-21 14:00:00,432.19,197.31,181.52,63.14,55.25,61.72,39.93
2026-04-21 15:00:00,429.15,196.23,180.54,62.79,54.95,61.38,39.72
2026-04-21 16:00:00,453.44,205.97,189.49,65.91,57.67,64.43,41.69
2026-04-21 17:00:00,444.96,201.31,185.2,64.42,56.37,62.97,40.74
2026-04-21 18:00:00,452.86,206.73,190.19,66.15,57.88,64.66,41.84
2026-04-21 19:00:00,314.04,136.4,124.81,43.65,38.19,42.44,27.46
2026-04-21 20:00:00,296.8,129.18,118.21,41.34,36.17,40.19,26.01
2026-04-21 21:00:00,274.91,118.9,108.8,38.05,33.29,36.99,23.94
2026-04-21 22:00:00,278.22,122.09,111.72,39.07,34.19,37.99,24.58
2026-04-21 23:00:00,170.7,71.04,64.53,22.73,19.89,21.94,14.2
2026-04-22 00:00:00,152.79,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-22 01:00:00,154.95,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-22 02:00:00,152.88,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-22 03:00:00,153.54,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-22 04:00:00,152.15,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-22 05:00:00,154.83,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-22 06:00:00,199.62,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-22 07:00:00,202.25,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-22 08:00:00,262.33,120,110.4,38.4,33.6,37.54,24.29
2026-04-22 09:00:00,266.53,120.31,110.69,38.5,33.69,37.63,24.35
2026-04-22 10:00:00,261.52,120,110.4,38.4,33.6,37.54,24.29
2026-04-22 11:00:00,312.87,141.98,130.63,45.43,39.76,44.41,28.74
2026-04-22 12:00:00,378.98,172.09,158.32,55.07,48.19,53.83,34.83
2026-04-22 13:00:00,363.78,165.44,152.2,52.94,46.32,51.75,33.48
2026-04-22 14:00:00,384.28,176.23,162.13,56.39,49.35,55.13,35.67
2026-04-22 15:00:00,449.43,203.14,186.89,65.01,56.88,63.54,41.12
2026-04-22 16:00:00,462.28,211.31,194.4,67.62,59.17,66.1,42.77
2026-04-22 17:00:00,452.87,205.09,188.68,65.63,57.43,64.15,41.51
2026-04-22 18:00:00,473.11,215.93,198.66,69.1,60.46,67.54,43.7
2026-04-22 19:00:00,316.74,137.83,126.12,44.1,38.59,42.88,27.75
2026-04-22 20:00:00,324.06,140.98,129,45.11,39.47,43.86,28.38
2026-04-22 21:00:00,309.5,134.41,122.99,43.01,37.63,41.82,27.06
2026-04-22 22:00:00,282.76,124.38,113.82,39.8,34.83,38.7,25.04
2026-04-22 23:00:00,170.19,70.09,63.66,22.43,19.62,21.64,14
2026-04-23 00:00:00,175.76,72.5,65.85,23.2,20.3,22.39,14.49
2026-04-23 01:00:00,153.89,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-23 02:00:00,152.32,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-23 03:00:00,154.16,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-23 04:00:00,154.64,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-23 05:00:00,152.35,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-23 06:00:00,197.82,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-23 07:00:00,199.48,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-23 08:00:00,262.5,120,110.4,38.4,33.6,37.54,24.29
2026-04-23 09:00:00,267.68,122.75,112.93,39.28,34.37,38.4,24.84
2026-04-23 10:00:00,301.67,136.68,125.74,43.74,38.27,42.75,27.66
2026-04-23 11:00:00,316.45,142.42,131.03,45.57,39.88,44.55,28.83
2026-04-23 12:00:00,347.04,157.57,144.97,50.42,44.12,49.29,31.89
2026-04-23 13:00:00,382.08,174.3,160.36,55.78,48.8,54.52,35.28
2026-04-23 14:00:00,393.29,178.08,163.84,56.99,49.86,55.7,36.04
2026-04-23 15:00:00,439.55,199.67,183.7,63.9,55.91,62.46,40.41
2026-04-23 16:00:00,460.57,206.71,190.17,66.15,57.88,64.66,41.84
2026-04-23 17:00:00,466.41,208.55,191.86,66.74,58.39,65.23,42.21
2026-04-23 18:00:00,473.19,215.81,198.54,69.06,60.43,67.5,43.68
2026-04-23 19:00:00,330.37,143.5,131.31,45.92,40.18,44.65,28.89
2026-04-23 20:00:00,334.82,145.06,132.74,46.42,40.62,45.13,29.2
2026-04-23 21:00:00,307.05,134.21,122.81,42.95,37.58,41.75,27.02
2026-04-23 22:00:00,251.45,108.83,99.58,34.82,30.47,33.86,21.91
2026-04-23 23:00:00,170.5,70.3,63.85,22.5,19.68,21.71,14.05
2026-04-24 00:00:00,168.03,69.73,63.33,22.31,19.52,21.53,13.93
2026-04-24 01:00:00,155.44,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-24 02:00:00,153.96,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-24 03:00:00,154.24,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-24 04:00:00,154.65,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-24 05:00:00,153.29,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-24 06:00:00,200.64,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-24 07:00:00,199.58,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-24 08:00:00,263.22,120,110.4,38.4,33.6,37.54,24.29
2026-04-24 09:00:00,261.69,120,110.4,38.4,33.6,37.54,24.29
2026-04-24 10:00:00,302.2,137.33,126.34,43.95,38.45,42.96,27.8
2026-04-24 11:00:00,324.44,147.18,135.41,47.1,41.21,46.04,29.79
2026-04-24 12:00:00,337.16,154.72,142.35,49.51,43.32,48.4,31.32
2026-04-24 13:00:00,422.98,190.36,175.14,60.92,53.3,59.55,38.53
2026-04-24 14:00:00,416.3,189.78,174.6,60.73,53.14,59.36,38.41
2026-04-24 15:00:00,418.01,190.55,175.31,60.98,53.36,59.61,38.57
2026-04-24 16:00:00,485.36,219.44,201.89,70.22,61.44,68.64,44.42
2026-04-24 17:00:00,491.86,224.68,206.71,71.9,62.91,70.28,45.48
2026-04-24 18:00:00,467.68,213.93,196.81,68.46,59.9,66.92,43.3
2026-04-24 19:00:00,334.47,145.13,132.8,46.44,40.64,45.15,29.22
2026-04-24 20:00:00,337.25,147.78,135.23,47.29,41.38,45.98,29.75
2026-04-24 21:00:00,283.94,125.59,114.92,40.19,35.17,39.07,25.28
2026-04-24 22:00:00,262.83,113.31,103.69,36.26,31.73,35.25,22.81
2026-04-24 23:00:00,194.52,80.17,72.81,25.65,22.45,24.76,16.02
2026-04-25 00:00:00,147.33,59.13,53.47,18.92,16.56,18.18,11.76
2026-04-25 01:00:00,136.94,55.13,49.85,17.64,15.44,16.95,10.97
2026-04-25 02:00:00,136.9,55.13,49.85,17.64,15.44,16.95,10.97
2026-04-25 03:00:00,137.3,55.13,49.85,17.64,15.44,16.95,10.97
2026-04-25 04:00:00,137.79,55.13,49.85,17.64,15.44,16.95,10.97
2026-04-25 05:00:00,138.25,55.13,49.85,17.64,15.44,16.95,10.97
2026-04-25 06:00:00,156.95,65.82,59.83,21.06,18.43,20.34,13.16
2026-04-25 07:00:00,157.75,65.82,59.83,21.06,18.43,20.34,13.16
2026-04-25 08:00:00,187.17,80.4,73.44,25.73,22.51,24.97,16.16
2026-04-25 09:00:00,186.67,80.4,73.44,25.73,22.51,24.97,16.16
2026-04-25 10:00:00,186.55,80.4,73.44,25.73,22.51,24.97,16.16
2026-04-25 11:00:00,233.26,100.27,91.59,32.09,28.08,31.14,20.15
2026-04-25 12:00:00,253.19,109.41,99.93,35.01,30.63,33.98,21.99
2026-04-25 13:00:00,275.16,117.83,107.63,37.7,32.99,36.59,23.68
2026-04-25 14:00:00,289.45,124.15,113.4,39.73,34.76,38.56,24.95
2026-04-25 15:00:00,302.26,130.13,118.86,41.64,36.44,40.41,26.15
2026-04-25 16:00:00,348.45,149.46,136.52,47.83,41.85,46.42,30.03
2026-04-25 17:00:00,323.63,137.57,125.67,44.02,38.52,42.73,27.65
2026-04-25 18:00:00,339.92,145.91,133.28,46.69,40.86,45.32,29.32
2026-04-25 19:00:00,256.36,106.93,97.2,34.22,29.94,33.05,21.38
2026-04-25 20:00:00,255.71,105.25,95.68,33.68,29.47,32.53,21.05
2026-04-25 21:00:00,239.55,98.65,89.67,31.57,27.62,30.49,19.73
2026-04-25 22:00:00,205.67,86.56,78.68,27.7,24.24,26.75,17.31
2026-04-25 23:00:00,169.99,68.4,61.86,21.89,19.15,21.03,13.61
2026-04-26 00:00:00,140.13,55.38,50.08,17.72,15.51,17.03,11.02
2026-04-26 01:00:00,150.84,60.41,54.63,19.33,16.91,18.57,12.02
2026-04-26 02:00:00,136.4,55.13,49.85,17.64,15.44,16.95,10.97
2026-04-26 03:00:00,134.89,55.13,49.85,17.64,15.44,16.95,10.97
2026-04-26 04:00:00,137.16,55.13,49.85,17.64,15.44,16.95,10.97
2026-04-26 05:00:00,137.58,55.13,49.85,17.64,15.44,16.95,10.97
2026-04-26 06:00:00,156.82,65.82,59.83,21.06,18.43,20.34,13.16
2026-04-26 07:00:00,157.92,65.82,59.83,21.06,18.43,20.34,13.16
2026-04-26 08:00:00,184,80.4,73.44,25.73,22.51,24.97,16.16
2026-04-26 09:00:00,187.61,80.4,73.44,25.73,22.51,24.97,16.16
2026-04-26 10:00:00,220.53,94.59,86.41,30.27,26.49,29.38,19.01
2026-04-26 11:00:00,232.11,99.28,90.68,31.77,27.8,30.83,19.95
2026-04-26 12:00:00,281.52,119.83,109.46,38.35,33.55,37.22,24.08
2026-04-26 13:00:00,281.19,118.88,108.59,38.04,33.29,36.92,23.89
2026-04-26 14:00:00,316.7,134.99,123.31,43.2,37.8,41.92,27.13
2026-04-26 15:00:00,302.73,130.56,119.26,41.78,36.56,40.55,26.24
2026-04-26 16:00:00,346.06,148.97,136.08,47.67,41.71,46.27,29.94
2026-04-26 17:00:00,336.89,144.45,131.95,46.22,40.45,44.86,29.03
2026-04-26 18:00:00,327.66,139.19,127.14,44.54,38.97,43.23,27.97
2026-04-26 19:00:00,269.22,109.9,99.9,35.17,30.77,33.97,21.98
2026-04-26 20:00:00,266.49,110.03,100.02,35.21,30.81,34.01,22
2026-04-26 21:00:00,237.01,97.18,88.34,31.1,27.21,30.03,19.43
2026-04-26 22:00:00,205.5,85.78,77.98,27.45,24.02,26.51,17.16
2026-04-26 23:00:00,184.4,74.8,67.64,23.93,20.94,23,14.88
2026-04-27 00:00:00,179.72,75.08,68.19,24.03,21.02,23.19,15
2026-04-27 01:00:00,154.1,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-27 02:00:00,155.1,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-27 03:00:00,154.07,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-27 04:00:00,154.79,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-27 05:00:00,155.12,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-27 06:00:00,200.16,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-27 07:00:00,198.03,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-27 08:00:00,263.23,120,110.4,38.4,33.6,37.54,24.29
2026-04-27 09:00:00,262.13,120,110.4,38.4,33.6,37.54,24.29
2026-04-27 10:00:00,301.18,136.92,125.97,43.82,38.34,42.83,27.71
2026-04-27 11:00:00,318.12,145.5,133.86,46.56,40.74,45.51,29.45
2026-04-27 12:00:00,361.01,165.79,152.52,53.05,46.42,51.86,33.56
2026-04-27 13:00:00,396.56,178.92,164.61,57.26,50.1,55.97,36.21
2026-04-27 14:00:00,410.96,185.68,170.83,59.42,51.99,58.08,37.58
2026-04-27 15:00:00,458.42,207.85,191.22,66.51,58.2,65.01,42.07
2026-04-27 16:00:00,467.72,210.81,193.95,67.46,59.03,65.94,42.67
2026-04-27 17:00:00,467.21,210.13,193.32,67.24,58.84,65.73,42.53
2026-04-27 18:00:00,454.65,207.26,190.68,66.32,58.03,64.83,41.95
2026-04-27 19:00:00,373.59,162.23,148.45,51.91,45.42,50.47,32.66
2026-04-27 20:00:00,349.66,151.57,138.7,48.5,42.44,47.16,30.51
2026-04-27 21:00:00,291.69,125.42,114.76,40.13,35.12,39.02,25.25
2026-04-27 22:00:00,270.09,117.61,107.62,37.63,32.93,36.59,23.68
2026-04-27 23:00:00,182.41,74.12,67.32,23.72,20.75,22.89,14.81
2026-04-28 00:00:00,167.13,69.54,63.16,22.25,19.47,21.47,13.89
2026-04-28 01:00:00,160.81,66.67,60.55,21.33,18.67,20.59,13.32
2026-04-28 02:00:00,155.74,64.11,58.23,20.52,17.95,19.8,12.81
2026-04-28 03:00:00,152.87,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-28 04:00:00,154.62,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-28 05:00:00,153.53,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-28 06:00:00,201.29,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-28 07:00:00,200.08,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-28 08:00:00,264.62,120,110.4,38.4,33.6,37.54,24.29
2026-04-28 09:00:00,289.05,132.15,121.58,42.29,37,41.34,26.75
2026-04-28 10:00:00,314.2,143.01,131.57,45.76,40.04,44.73,28.95
2026-04-28 11:00:00,321.2,145.26,133.64,46.48,40.67,45.44,29.4
2026-04-28 12:00:00,348.84,158.54,145.85,50.73,44.39,49.59,32.09
2026-04-28 13:00:00,410.18,184.78,170,59.13,51.74,57.8,37.4
2026-04-28 14:00:00,446.36,202.24,186.06,64.72,56.63,63.26,40.93
2026-04-28 15:00:00,473.18,214.43,197.28,68.62,60.04,67.07,43.4
2026-04-28 16:00:00,458.28,209.24,192.5,66.96,58.59,65.45,42.35
2026-04-28 17:00:00,494.01,224.4,206.45,71.81,62.83,70.19,45.42
2026-04-28 18:00:00,463.83,213.3,196.24,68.26,59.73,66.72,43.17
2026-04-28 19:00:00,341.12,148.33,135.73,47.47,41.53,46.15,29.86
2026-04-28 20:00:00,328.66,142.24,130.16,45.52,39.83,44.25,28.63
2026-04-28 21:00:00,292.73,129.01,118.05,41.28,36.12,40.14,25.97
2026-04-28 22:00:00,265.82,115.91,106.07,37.09,32.45,36.06,23.33
2026-04-28 23:00:00,191.65,78.41,71.22,25.09,21.95,24.21,15.67
2026-04-29 00:00:00,190.38,77.99,70.84,24.96,21.84,24.08,15.58
2026-04-29 01:00:00,173.58,70.53,64.06,22.57,19.75,21.78,14.09
2026-04-29 02:00:00,156.98,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-29 03:00:00,156.17,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-29 04:00:00,154.53,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-29 05:00:00,154.45,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-29 06:00:00,199.41,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-29 07:00:00,200.88,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-29 08:00:00,268.85,123.27,113.41,39.45,34.52,38.56,24.95
2026-04-29 09:00:00,291.91,134.1,123.37,42.91,37.55,41.95,27.14
2026-04-29 10:00:00,306.64,140.03,128.83,44.81,39.21,43.8,28.34
2026-04-29 11:00:00,312.27,142.86,131.44,45.72,40,44.69,28.92
2026-04-29 12:00:00,410.05,186.42,171.51,59.66,52.2,58.31,37.73
2026-04-29 13:00:00,433.77,195.99,180.31,62.72,54.88,61.31,39.67
2026-04-29 14:00:00,458.75,207.04,190.47,66.25,57.97,64.76,41.9
2026-04-29 15:00:00,443.6,199.77,183.79,63.93,55.94,62.49,40.43
2026-04-29 16:00:00,466.66,211.08,194.19,67.54,59.1,66.03,42.72
2026-04-29 17:00:00,487.87,220.82,203.15,70.66,61.83,69.07,44.69
2026-04-29 18:00:00,497.78,226.05,207.96,72.34,63.29,70.71,45.75
2026-04-29 19:00:00,370.64,160.47,146.84,51.35,44.93,49.92,32.3
2026-04-29 20:00:00,331.02,144.38,132.12,46.2,40.43,44.92,29.07
2026-04-29 21:00:00,310.87,134.03,122.65,42.89,37.53,41.7,26.98
2026-04-29 22:00:00,286.88,125.25,114.61,40.08,35.07,38.97,25.21
2026-04-29 23:00:00,195.16,80.09,72.74,25.63,22.43,24.73,16
2026-04-30 00:00:00,181.63,74.96,68.08,23.99,20.99,23.15,14.98
2026-04-30 01:00:00,174.94,72.37,65.73,23.16,20.26,22.35,14.46
2026-04-30 02:00:00,156.24,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-30 03:00:00,155.3,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-30 04:00:00,153.61,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-30 05:00:00,155.02,63.84,57.98,20.43,17.88,19.71,12.76
2026-04-30 06:00:00,199.39,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-30 07:00:00,197.94,87.6,80.16,28.03,24.53,27.25,17.64
2026-04-30 08:00:00,260.6,120,110.4,38.4,33.6,37.54,24.29
2026-04-30 09:00:00,289.71,132.96,122.32,42.55,37.23,41.59,26.91
2026-04-30 10:00:00,321.1,147.08,135.31,47.06,41.18,46.01,29.77
2026-04-30 11:00:00,357.06,161.58,148.65,51.71,45.24,50.54,32.7
2026-04-30 12:00:00,406.71,185.25,170.43,59.28,51.87,57.95,37.49
2026-04-30 13:00:00,429.12,195.31,179.68,62.5,54.69,61.09,39.53
2026-04-30 14:00:00,474.62,214.03,196.91,68.49,59.93,66.95,43.32
2026-04-30 15:00:00,478.6,218.03,200.59,69.77,61.05,68.2,44.13
2026-04-30 16:00:00,476.25,217.42,200.03,69.58,60.88,68.01,44.01
2026-04-30 17:00:00,491.19,224.17,206.23,71.73,62.77,70.12,45.37
2026-04-30 18:00:00,466.15,210.45,193.61,67.34,58.93,65.83,42.59
2026-04-30 19:00:00,359.35,154.72,141.58,49.51,43.32,48.14,31.15
2026-04-30 20:00:00,327.29,141.89,129.84,45.4,39.73,44.14,28.56
2026-04-30 21:00:00,325.37,141.7,129.66,45.34,39.68,44.09,28.53
2026-04-30 22:00:00,273.95,119.94,109.75,38.38,33.58,37.32,24.15
2026-04-30 23:00:00,194.68,80.34,72.97,25.71,22.5,24.81,16.05
2026-05-01 00:00:00,189.01,77.37,70.28,24.76,21.66,23.89,15.46
2026-05-01 01:00:00,154.65,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-01 02:00:00,153.46,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-01 03:00:00,153.11,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-01 04:00:00,155.66,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-01 05:00:00,151.34,63.84,57.98,20.43,17.88,19.71,12.76
2026-05-01 06:00:00,201.02,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-01 07:00:00,198.99,87.6,80.16,28.03,24.53,27.25,17.64
2026-05-01 08:00:00,265.6,120,110.4,38.4,33.6,37.54,24.29
2026-05-01 09:00:00,307.61,139.94,128.74,44.78,39.18,43.77,28.32
2026-05-01 10:00:00,299.34,136.87,125.92,43.8,38.32,42.81,27.7
2026-05-01 11:00:00,364.25,165.07,151.87,52.82,46.22,51.64,33.41
2026-05-01 12:00:00,371.21,168.89,155.38,54.04,47.29,52.83,34.18
2026-05-01 13:00:00,403.15,182.56,167.96,58.42,51.12,57.11,36.95
2026-05-01 14:00:00,428.57,196.03,180.35,62.73,54.89,61.32,39.68
2026-05-01 15:00:00,486.36,221.21,203.51,70.79,61.94,69.19,44.77
2026-05-01 16:00:00,523.35,234.13,215.4,74.92,65.56,73.24,47.39
2026-05-01 17:00:00,468.97,211.76,194.82,67.76,59.29,66.24,42.86
2026-05-01 18:00:00,471.43,211.81,194.87,67.78,59.31,66.25,42.87
2026-05-01 19:00:00,348.84,152.36,139.42,48.76,42.66,47.4,30.67
2026-05-01 20:00:00,328.51,144.24,131.99,46.16,40.39,44.88,29.04
2026-05-01 21:00:00,329.12,143.63,131.43,45.96,40.22,44.69,28.91
2026-05-01 22:00:00,281.53,123.23,112.76,39.43,34.5,38.34,24.81
2026-05-01 23:00:00,198.2,81.9,74.38,26.21,22.93,25.29,16.36
2026-05-02 00:00:00,173.25,69.36,62.72,22.19,19.42,21.32,13.8
2026-05-02 01:00:00,150.04,60.98,55.14,19.51,17.07,18.75,12.13
2026-05-02 02:00:00,138.03,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-02 03:00:00,139.09,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-02 04:00:00,135.83,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-02 05:00:00,137.41,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-02 06:00:00,159.03,65.82,59.83,21.06,18.43,20.34,13.16
2026-05-02 07:00:00,156.07,65.82,59.83,21.06,18.43,20.34,13.16
2026-05-02 08:00:00,185.5,80.4,73.44,25.73,22.51,24.97,16.16
2026-05-02 09:00:00,202.45,86.91,79.39,27.81,24.34,26.99,17.47
2026-05-02 10:00:00,219.5,94.09,85.95,30.11,26.35,29.22,18.91
2026-05-02 11:00:00,237.4,102.47,93.6,32.79,28.69,31.82,20.59
2026-05-02 12:00:00,291.45,123.54,112.84,39.53,34.59,38.37,24.83
2026-05-02 13:00:00,286.92,124.35,113.58,39.79,34.82,38.62,24.99
2026-05-02 14:00:00,303.13,130.05,118.8,41.62,36.41,40.39,26.13
2026-05-02 15:00:00,326.75,140.94,128.74,45.1,39.46,43.77,28.32
2026-05-02 16:00:00,368.3,156.95,143.36,50.22,43.95,48.74,31.54
2026-05-02 17:00:00,375.31,160.09,146.23,51.23,44.83,49.72,32.17
2026-05-02 18:00:00,365.21,158.2,144.51,50.63,44.3,49.13,31.79
2026-05-02 19:00:00,304.91,126.03,114.57,40.33,35.29,38.95,25.2
2026-05-02 20:00:00,271.75,112.66,102.41,36.05,31.54,34.82,22.53
2026-05-02 21:00:00,276.04,112.16,101.96,35.89,31.41,34.67,22.43
2026-05-02 22:00:00,243.14,99.52,90.47,31.85,27.87,30.76,19.9
2026-05-02 23:00:00,180.48,71.36,64.53,22.83,19.98,21.94,14.2
2026-05-03 00:00:00,167.96,66.85,60.46,21.39,18.72,20.56,13.3
2026-05-03 01:00:00,144.51,57.68,52.16,18.46,16.15,17.74,11.48
2026-05-03 02:00:00,136.13,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-03 03:00:00,136.93,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-03 04:00:00,137.61,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-03 05:00:00,138.4,55.13,49.85,17.64,15.44,16.95,10.97
2026-05-03 06:00:00,159.07,65.82,59.83,21.06,18.43,20.34,13.16
2026-05-03 07:00:00,159.05,65.82,59.83,21.06,18.43,20.34,13.16
2026-05-03 08:00:00,190.94,82.27,75.15,26.33,23.04,25.55,16.53
2026-05-03 09:00:00,218.92,92.88,84.84,29.72,26.01,28.84,18.66
2026-05-03 10:00:00,217.75,94.95,86.73,30.39,26.59,29.49,19.08
2026-05-03 11:00:00,255.62,109.35,99.89,34.99,30.62,33.96,21.97
2026-05-03 12:00:00,287.24,125.05,114.23,40.02,35.02,38.84,25.13
2026-05-03 13:00:00,290.99,123.49,112.8,39.52,34.58,38.35,24.82
2026-05-03 14:00:00,323.56,139.07,127.03,44.5,38.94,43.19,27.95
2026-05-03 15:00:00,342.84,146.92,134.21,47.02,41.14,45.63,29.53
